id;no_need;name;abbreviated_name;is_abbreviated;position;n_honor;is_department;year;ministry;royal_honor
9786;Hans August Rasmussen;Hans August Rasmussen;H. A. Rasmussen;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9787;Hans Peter Bruun Saabye,;Hans Peter Bruun Saabye;H. P. B. Saabye;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9788;Holten Ditlev Carl Chr. Eggert,;Holten Ditlev Carl Chr. Eggert;H. D. C. C. Eggert;FALSE;kontorchef;0;FALSE;1918;finansministeriet;FALSE
9789;Ove Kjær Høegli Nissen;Ove Kjær Høegli Nissen;O. K. H. Nissen;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9790;Lauritz Jacob Telling Petersen;Lauritz Jacob Telling Petersen;L. J. T. Petersen;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9791;O. F. Jansen;O. F. Jansen;O. F. Jansen;TRUE;kontorchef;1;FALSE;1918;finansministeriet;TRUE
9792;K Riis-Hansen;K. Riis-Hansen;K. Riis-Hansen;TRUE;departementschef;1;FALSE;1918;finansministeriet;TRUE
9793;Frederik Adolf Fries;Frederik Adolf Fries;F. A. Fries;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9794;Theodor Sigismund Wedel-Heinen,;Theodor Sigismund Wedel-Heinen;T. S. Wedel-Heinen;FALSE;kontorchef;0;FALSE;1918;finansministeriet;FALSE
9795;Fritz Adam Christian Greve Knut;Fritz Adam Christian Greve Knut;F. A. C. G. Knut;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9796;Johannes Christoffer Malling Wahl;Johannes Christoffer Malling Wahl;J. C. M. Wahl;FALSE;kontorchef;0;FALSE;1918;finansministeriet;FALSE
9797;Hans Anton Wulff,;Hans Anton Wulff;H. A. Wulff;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9798;Johs. Jørgen Hansen;Johs. Jørgen Hansen;J. J. Hansen;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9799;C. H. J. Klemp;C. H. J. Klemp;C. H. J. Klemp;TRUE;kontorchef;1;FALSE;1918;finansministeriet;TRUE
9800;Mathias Hamborg Wilhjelm;Mathias Hamborg Wilhjelm;M. H. Wilhjelm;FALSE;fuldmægtig;1;FALSE;1918;finansministeriet;TRUE
9801;Otto Carl Christian Kranker,;Otto Carl Christian Kranker;O. C. C. Kranker;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9802;L. C. E. Jacobsen;L. C. E. Jacobsen;L. C. E. Jacobsen;TRUE;kontorchef;1;FALSE;1918;finansministeriet;TRUE
9803;Erik Otto Vilhelm Baron Schaffatitzky de Muckadell;Erik Otto Vilhelm Baron Schaffatitzky de Muckadell;E. O. V. B. S. d. Muckadell;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9804;Hans Christian Carl Muller,;Hans Christian Carl Muller;H. C. C. Muller;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9805;A. Løvenskiold;A. Løvenskiold;A. Løvenskiold;TRUE;fuldmægtig;1;FALSE;1918;finansministeriet;TRUE
9806;J. W. A. Bache;J. W. A. Bache;J. W. A. Bache;TRUE;kontorchef;1;FALSE;1918;finansministeriet;TRUE
9807;J. Klitgaar;J. Klitgaar;J. Klitgaar;TRUE;departementschef;1;FALSE;1918;finansministeriet;TRUE
9808;Peter Christian Bianco Boeck;Peter Christian Bianco Boeck;P. C. B. Boeck;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9809;Ove Christopher Høegh-Guldborg Koefoed,;Ove Christopher Høegh-Guldborg Koefoed;O. C. H. Koefoed;FALSE;kontorchef;0;TRUE;1918;finansministeriet;FALSE
9810;Arvid Rørdam;Arvid Rørdam;A. Rørdam;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9811;Allan With;Allan With;A. With;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9812;CarlAbelSeverinNeergaard-Petersen;Carl Abel Severin Neergaard-Petersen;C. A. S. Neergaard-Petersen;FALSE;kontorchef;0;TRUE;1918;finansministeriet;FALSE
9813;Jens Christian Nielsen;Jens Christian Nielsen;J. C. Nielsen;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9814;Axel Bohn;Axel Bohn;A. Bohn;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9815;Carl Frederik Vandborg Stjernhjelm Nyholm;Carl Frederik Vandborg Stjernhjelm Nyholm;C. F. V. S. Nyholm;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9816;Mogens Heering,;Mogens Heering;M. Heering;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9817;Viggo Sophies Koppel;Viggo Sophies Koppel;V. S. Koppel;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9818;H. A. Olsen;H. A. Olsen;H. A. Olsen;TRUE;kontorchef;1;TRUE;1918;finansministeriet;TRUE
9819;A. M. Koefoe;A. M. Koefoe;A. M. Koefoe;TRUE;departementschef;2;TRUE;1918;finansministeriet;TRUE
9820;Ove Brandt Kofoed;Ove Brandt Kofoed;O. B. Kofoed;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9821;Einar David Cohn;Einar David Cohn;E. D. Cohn;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9822;Johan Vilhelm Elberling;Johan Vilhelm Elberling;J. V. Elberling;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9823;Svend Rode,;Svend Rode;S. Rode;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9824;Niels Chr.Christensen;Niels Chr. Christensen;N. C. Christensen;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9825;Johannes Christian Herløv Dalhoff,;Johannes Christian Herløv Dalhoff;J. C. H. Dalhoff;FALSE;kontorchef;0;FALSE;1918;finansministeriet;FALSE
9826;Jens Christian Jespersen Warming;Jens Christian Jespersen Warming;J. C. J. Warming;FALSE;kontorchef;0;FALSE;1918;finansministeriet;FALSE
9827;A. L. O. Jensen;A. L. O. Jensen;A. L. O. Jensen;TRUE;departementschef;1;FALSE;1918;finansministeriet;TRUE
9828;Fritz Edvard Draskau;Fritz Edvard Draskau;F. E. Draskau;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9829;Johannes Frederik Hans Folsach;Johannes Frederik Hans Folsach;J. F. H. Folsach;FALSE;kontorchef;0;FALSE;1918;finansministeriet;FALSE
9830;Constantin Steensen-Leth,;Constantin Steensen-Leth;C. Steensen-Leth;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9831;M. F. C. A. Sødring;M. F. C. A. Sødring;M. F. C. A. Sødring;TRUE;kontorchef;1;FALSE;1918;finansministeriet;TRUE
9832;Waldemar Haffner;Waldemar Haffner;W. Haffner;FALSE;fuldmægtig;0;FALSE;1918;finansministeriet;FALSE
9833;K. V. Rafn;K. V. Rafn;K. V. Rafn;TRUE;kontorchef;1;FALSE;1918;finansministeriet;TRUE
9834;P. J. C. Hansen;P. J. C. Hansen;P. J. C. Hansen;TRUE;departementschef;1;FALSE;1918;finansministeriet;TRUE
9835;Jørgen Peter Bech,;Jørgen Peter Bech;J. P. Bech;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9836;JLofjre Mmts Thorkilsen;J. Lofjre Mmts Thorkilsen;J. L. M. Thorkilsen;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9837;Christian Holmdal;Christian Holmdal;C. Holmdal;FALSE;kontorchef;0;TRUE;1918;finansministeriet;FALSE
9838;Christian Boyer Nielsen Drejer,;Christian Boyer Nielsen Drejer;C. B. N. Drejer;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9839;Christian Peter Nielsen;Christian Peter Nielsen;C. P. Nielsen;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9840;Christian Pedersen Sveistrup,;Christian Pedersen Sveistrup;C. P. Sveistrup;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9841;Charles Peter Theobald Zimmermann,;Charles Peter Theobald Zimmermann;C. P. T. Zimmermann;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9842;M. O. Fries;M. O. Fries;M. O. Fries;TRUE;kontorchef;1;TRUE;1918;finansministeriet;TRUE
9843;Arthur Harald Palsbo;Arthur Harald Palsbo;A. H. Palsbo;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9844;Valdemar Emil Martin Lebel.;Valdemar Emil Martin Lebel;V. E. M. Lebel;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9845;Christian Frederik Johannes Lund,;Christian Frederik Johannes Lund;C. F. J. Lund;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9846;V. C. F. Bondesen;V. C. F. Bondesen;V. C. F. Bondesen;TRUE;kontorchef;1;TRUE;1918;finansministeriet;TRUE
9847;Carl Christian Ludvig Herman Svendsen;Carl Christian Ludvig Herman Svendsen;C. C. L. H. Svendsen;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9848;Marius Alfred Svanekiær;Marius Alfred Svanekiær;M. A. Svanekiær;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9849;S. E. Trier;S. E. Trier;S. E. Trier;TRUE;kontorchef;1;TRUE;1918;finansministeriet;TRUE
9850;P. O. A. Andersen;P. O. A. Andersen;P. O. A. Andersen;TRUE;departementschef;1;TRUE;1918;finansministeriet;TRUE
9851;Frederik Christian Emil Thrane;Frederik Christian Emil Thrane;F. C. E. Thrane;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9852;Svend Aage Jung,;Svend Aage Jung;S. A. Jung;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9853;Kay Esbensen;Kay Esbensen;K. Esbensen;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9854;Einar Emil Lange;Einar Emil Lange;E. E. Lange;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9855;S. O. Godske Nielsen;S. O. Godske Nielsen;S. O. G. Nielsen;FALSE;kontorchef;1;TRUE;1918;finansministeriet;TRUE
9856;Carl Godtfred Skjern;Carl Godtfred Skjern;C. G. Skjern;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9857;Jens Nielsen Jensen Løn;Jens Nielsen Jensen Løn;J. N. J. Løn;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9858;Holger Købk;Holger Købk;H. Købk;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9859;Adolf Vilh. Meyer,;Adolf Vilh. Meyer;A. V. Meyer;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9860;V. Worm;V. Worm;V. Worm;TRUE;kontorchef;1;TRUE;1918;finansministeriet;TRUE
9861;Oluf Christian SchlichtkruU;Oluf Christian Schlichtkruu;O. C. Schlichtkruu;FALSE;fuldmægtig;0;TRUE;1918;finansministeriet;FALSE
9862;H F. C. Steenberg;H. F. C. Steenberg;H. F. C. Steenberg;TRUE;kontorchef;1;TRUE;1918;finansministeriet;TRUE
9863;A. C. SchlichtkruU;A. C. Schlichtkruu;A. C. Schlichtkruu;TRUE;departementschef;1;TRUE;1918;finansministeriet;TRUE
9864;Johannes Peter T h e o d o rL a n g g a a r d;Johannes Peter Theodor Langgaard;J. P. T. Langgaard;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9865;T h o ro lf Valdem ar B o e s e n;Thorolf Valdemar Boesen;T. V. Boesen;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9866;Christian Frederik G e d e ,;Christian Frederik Gede;C. F. Gede;FALSE;kontorchef;0;FALSE;1879;finansministeriet;FALSE
9867;D itle v Georg Ludvig L in d b e r g;Ditlev Georg Ludvig Lindberg;D. G. L. Lindberg;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9868;Christian Frederik K 0 ef 0 e d;Christian Frederik Koefoed;C. F. Koefoed;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9869;Lauritz Christian B e n tz e n;Lauritz Christian Bentzen;L. C. Bentzen;FALSE;kontorchef;0;FALSE;1879;finansministeriet;FALSE
9870;Joh an Christian V a le u r F r i t z;Johan Christian Valeur Fritz;J. C. V. Fritz;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9871;C a rl Jacob Hertel R i i s e;Carl Jacob Hertel Riise;C. J. H. Riise;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9872;H . H . T h o m s e n;H. H. Thomsen;H. H. Thomsen;TRUE;kontorchef;1;FALSE;1879;finansministeriet;TRUE
9873;J. J e t s m a r k;J. Jetsmark;J. Jetsmark;TRUE;departementschef;1;FALSE;1879;finansministeriet;TRUE
9874;Hans O tto H in r ic h s e n;Hans Otto Hinrichsen;H. O. Hinrichsen;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9875;A lfred Helge H o ls t e in;Alfred Helge Holstein;A. H. Holstein;FALSE;fuldmægtig;1;FALSE;1879;finansministeriet;TRUE
9876;I . P . B s y g e l u n d;I. P. Bsygelund;I. P. Bsygelund;TRUE;kontorchef;1;FALSE;1879;finansministeriet;TRUE
9877;Herman Amsinck W r a d S;Herman Amsinck Wrad S;H. A. Wrad;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9878;Anders M a rtin M a d s e n ,;Anders Martin Madsen;A. M. Madsen;FALSE;kontorchef;0;FALSE;1879;finansministeriet;FALSE
9879;Peter H o e g h;Peter Hoegh;P. Hoegh;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9880;Fritz M a riu s T o s te;Fritz Marius Toste;F. M. Toste;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9881;H . I . B o h n;H. I. Bohn;H. I. Bohn;TRUE;kontorchef;1;FALSE;1879;finansministeriet;TRUE
9882;Christen C h r is te n s e n;Christen Christensen;C. Christensen;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9883;Peter V ilh e lm N e e s b y e ,;Peter Vilhelm Neesbye;P. V. Neesbye;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9884;Jens C a rl D a h l;Jens Carl Dahl;J. C. Dahl;FALSE;kontorchef;0;FALSE;1879;finansministeriet;FALSE
9885;S . H . A . W e d e l;S. H. A. Wedel;S. H. A. Wedel;TRUE;departementschef;1;FALSE;1879;finansministeriet;TRUE
9886;Soren E m il Wenzel S c h m id t;Soren Emil Wenzel Schmidt;S. E. W. Schmidt;FALSE;fuldmægtig;2;FALSE;1879;finansministeriet;TRUE
9887;Frederik Ferdinand N i e l s e n;Frederik Ferdinand Nielsen;F. F. Nielsen;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9888;C. T . B r u u n;C. T. Bruun;C. T. Bruun;TRUE;kontorchef;1;FALSE;1879;finansministeriet;TRUE
9889;I . P le Sage de F o n t e n a y;I. Ple Sage de Fontenay;I. P. S. d. Fontenay;FALSE;departementschef;1;FALSE;1879;finansministeriet;TRUE
9890;N iels Lorentz C a rs te n s e n;Niels Lorentz Carstensen;N. L. Carstensen;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9891;A . K . B a n g;A. K. Bang;A. K. Bang;TRUE;kontorchef;1;FALSE;1879;finansministeriet;TRUE
9892;M a thias Peter Richter S p l i i d;Mathias Peter Richter Spliid;M. P. R. Spliid;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9893;O . C. S . S c h m id t;O. C. S. Schmidt;O. C. S. Schmidt;TRUE;kontorchef;1;FALSE;1879;finansministeriet;TRUE
9894;Hans J a r l B a ld u in K n u d s e n ,;Hans Jarl Balduin Knudsen;H. J. B. Knudsen;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9895;Frederik Severin G y l d e n d a l ,;Frederik Severin Gyldendal;F. S. Gyldendal;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9896;V . I . E . S c h o u b v e;V. I. E. Schoubve;V. I. E. Schoubve;TRUE;kontorchef;1;FALSE;1879;finansministeriet;TRUE
9897;E.D . G . B le c h in g b e r;E. D. G. Blechingber;E. D. G. Blechingber;TRUE;departementschef;1;FALSE;1879;finansministeriet;TRUE
9898;K a rl A lbert B r e g e n d a h l;Karl Albert Bregendahl;K. A. Bregendahl;FALSE;fuldmægtig;0;FALSE;1879;finansministeriet;FALSE
9899;Jacob M a riu s Mieser Christian v. Gad;Jacob Marius Mieser Christian v. Gad;J. M. M. C. v. Gad;FALSE;kontorchef;0;FALSE;1879;finansministeriet;FALSE
9900;Henry Th ora ld W e r l i i n ,;Henry Thorald Werliin;H. T. Werliin;FALSE;fuldmægtig;0;TRUE;1879;finansministeriet;FALSE
9901;Frederik V ilh e lm L a n g e ,;Frederik Vilhelm Lange;F. V. Lange;FALSE;kontorchef;0;TRUE;1879;finansministeriet;FALSE
9902;Peter M a thias S t 0 l p e;Peter Mathias Stolpe;P. M. Stolpe;FALSE;fuldmægtig;0;TRUE;1879;finansministeriet;FALSE
9903;V ic to r E m il C h r is te n s e n;Victor Emil Christensen;V. E. Christensen;FALSE;fuldmægtig;0;TRUE;1879;finansministeriet;FALSE
9904;C a rl Römer B e c k ,;Carl Römer Beck;C. R. Beck;FALSE;fuldmægtig;0;TRUE;1879;finansministeriet;FALSE
9905;Johan Peter M e l l e r;Johan Peter Meller;J. P. Meller;FALSE;fuldmægtig;1;TRUE;1879;finansministeriet;TRUE
9906;I . A . H a s s e lb e r g;I. A. Hasselberg;I. A. Hasselberg;TRUE;kontorchef;1;TRUE;1879;finansministeriet;TRUE
9907;H arald Sigm und L u n d;Harald Sigmund Lund;H. S. Lund;FALSE;fuldmægtig;0;TRUE;1879;finansministeriet;FALSE
9908;A re l Harald B a ld u in A n d e r s e n;Arel Harald Balduin Andersen;A. H. B. Andersen;FALSE;fuldmægtig;0;TRUE;1879;finansministeriet;FALSE
9909;P . A . O le s e n;P. A. Olesen;P. A. Olesen;TRUE;kontorchef;1;TRUE;1879;finansministeriet;TRUE
9910;Henrik Christian Halkier;Henrik Christian Halkier;H. C. Halkier;FALSE;fuldmægtig;0;TRUE;1879;finansministeriet;FALSE
9911;Frederik' Christian Lebel;Frederik Christian Lebel;F. C. Lebel;FALSE;fuldmægtig;0;TRUE;1879;finansministeriet;FALSE
9912;Christian Frederik S t u b;Christian Frederik Stub;C. F. Stub;FALSE;fuldmægtig;0;TRUE;1879;finansministeriet;FALSE
9913;Thomas J u liu s S v an ekicer;Thomas Julius Svanekicer;T. J. Svanekicer;FALSE;kontorchef;0;TRUE;1879;finansministeriet;FALSE
9914;R . F . A n d e rs e n;R. F. Andersen;R. F. Andersen;TRUE;departementschef;2;TRUE;1879;finansministeriet;TRUE
9915;Conrad H o lm ,;Conrad Holm;C. Holm;FALSE;fuldmægtig;0;TRUE;1879;finansministeriet;FALSE
9916;P o u l Georg A n d r e r;Poul Georg Andrer;P. G. Andrer;FALSE;fuldmægtig;0;TRUE;1879;finansministeriet;FALSE
9917;C. L u n d;C. Lund;C. Lund;TRUE;kontorchef;1;TRUE;1879;finansministeriet;TRUE
9918;Eggert Constans Greve K n ü l l ) ,;Eggert Constans Greve Knüll;E. C. G. Knüll;FALSE;fuldmægtig;0;TRUE;1879;finansministeriet;FALSE
9919;N iels Christian K o e fo e d;Niels Christian Koefoed;N. C. Koefoed;FALSE;fuldmægtig;0;TRUE;1879;finansministeriet;FALSE
9920;A re l O tto Georg T u r v c r r d;Arel Otto Georg Turverrd;A. O. G. Turverrd;FALSE;kontorchef;0;TRUE;1879;finansministeriet;FALSE
9921;Sophus V e d e l;Sophus Vedel;S. Vedel;FALSE;fuldmægtig;0;TRUE;1879;finansministeriet;FALSE
9922;C a rl V ilh e lm B o je s e n;Carl Vilhelm Bojesen;C. V. Bojesen;FALSE;kontorchef;0;TRUE;1879;finansministeriet;FALSE
9923;Andreas Christian S c h l i c h t k r u l;Andreas Christian Schlichtkrul;A. C. Schlichtkrul;FALSE;fuldmægtig;0;TRUE;1879;finansministeriet;FALSE
9924;C. E . T . H a n s e n;C. E. T. Hansen;C. E. T. Hansen;TRUE;kontorchef;1;TRUE;1879;finansministeriet;TRUE
9925;C. A . C a r o c;C. A. Caroc;C. A. Caroc;TRUE;departementschef;1;TRUE;1879;finansministeriet;TRUE
9926;Aage Immanuel Tang Barfod;Aage Immanuel Tang Barfod;A. I. T. Barfod;FALSE;fuldmægtig;0;TRUE;1915;kultusministeriet;FALSE
9927;K Glahn;K. Glahn;K. Glahn;TRUE;kontorchef;0;TRUE;1915;kultusministeriet;FALSE
9928;F. J. Dah;F. J. Dah;F. J. Dah;TRUE;kontorchef;1;TRUE;1915;kultusministeriet;TRUE
9929;Einer Koch;Einer Koch;E. Koch;FALSE;fuldmægtig;0;TRUE;1915;kultusministeriet;FALSE
9930;CarlHenrikSthyr;Carl Henrik Sthyr;C. H. Sthyr;FALSE;fuldmægtig;0;TRUE;1915;kultusministeriet;FALSE
9931;Christian Frederik Anton Hastrap Graae;Christian Frederik Anton Hastrap Graae;C. F. A. H. Graae;FALSE;fuldmægtig;0;TRUE;1915;kultusministeriet;FALSE
9932;H J. Lehmann;H. J. Lehmann;H. J. Lehmann;TRUE;kontorchef;1;TRUE;1915;kultusministeriet;TRUE
9933;V. Aagesen;V. Aagesen;V. Aagesen;TRUE;departementschef;1;TRUE;1915;kultusministeriet;TRUE
9934;A. P. Weis;A. P. Weis;A. P. Weis;TRUE;departementschef;1;TRUE;1915;kultusministeriet;TRUE
9935;Sophus August Ragner Buchwald,;Sophus August Ragner Buchwald;S. A. R. Buchwald;FALSE;fuldmægtig;0;TRUE;1915;kultusministeriet;FALSE
9936;Hans Fred Øllgaard;Hans Fred Øllgaard;H. F. Øllgaard;FALSE;fuldmægtig;0;TRUE;1915;kultusministeriet;FALSE
9937;V. K Holbøll;V. K. Holbøll;V. K. Holbøll;TRUE;kontorchef;1;TRUE;1915;kultusministeriet;TRUE
9938;O. Damkier;O. Damkier;O. Damkier;TRUE;departementschef;1;TRUE;1915;kultusministeriet;TRUE
9939;Henrik Waldemar S k ib s t e d;Henrik Waldemar Skibsted;H. W. Skibsted;FALSE;fuldmægtig;0;TRUE;1862;kultusministeriet;FALSE
9940;F . C . B r u u n;F. C. Bruun;F. C. Bruun;TRUE;kontorchef;1;TRUE;1862;kultusministeriet;TRUE
9941;K . H . W it h;K. H. With;K. H. With;TRUE;departementschef;1;TRUE;1862;kultusministeriet;TRUE
9942;H ans Christian Ludvig B r e d b e r g ,;Hans Christian Ludvig Bredberg;H. C. L. Bredberg;FALSE;fuldmægtig;0;TRUE;1862;kultusministeriet;FALSE
9943;A . K . B a n g;A. K. Bang;A. K. Bang;TRUE;kontorchef;1;TRUE;1862;kultusministeriet;TRUE
